Time_data,PUN,PUN_d+1-7,PUN_d+1-14,GAS,GAS_d+1-7,Total_load_f,Total_Load_d+1-7,GiornoSettimana,Ora,holiday
2018-12-10 08:00:00+00:00,66.24,75.44,89.66,24.36,26.02,46396.0,40867.73,0,9,0
2018-12-10 09:00:00+00:00,65.9,72.0,88.91,24.36,26.02,47220.0,42172.54,0,10,0
2018-12-10 10:00:00+00:00,64.12,68.41,84.18,24.36,26.02,46638.0,41673.14,0,11,0
2018-12-10 11:00:00+00:00,62.72,67.08,84.59,24.36,26.02,46188.0,41292.37,0,12,0
2018-12-10 12:00:00+00:00,60.44,65.68,77.94,24.36,26.02,43683.0,39293.26,0,13,0
2018-12-10 13:00:00+00:00,60.29,65.36,77.41,24.36,26.02,43188.0,39231.64,0,14,0
2018-12-10 14:00:00+00:00,61.67,66.68,78.16,24.36,26.02,44602.0,40733.32,0,15,0
2018-12-10 15:00:00+00:00,62.97,69.42,79.16,24.36,26.02,45737.0,41862.79,0,16,0
2018-12-10 16:00:00+00:00,70.02,73.5,79.99,24.36,26.02,47611.0,43661.55,0,17,0
2018-12-10 17:00:00+00:00,74.25,78.89,90.5,24.36,26.02,49661.0,45935.03,0,18,0
2018-12-10 18:00:00+00:00,72.74,75.17,86.37,24.36,26.02,48518.0,44598.87,0,19,0
2018-12-10 19:00:00+00:00,71.69,72.81,79.85,24.36,26.02,47294.0,42994.89,0,20,0
2018-12-10 20:00:00+00:00,67.37,69.78,69.87,24.36,26.02,44864.0,40654.29,0,21,0
2018-12-10 21:00:00+00:00,63.52,65.64,65.36,24.36,26.02,41707.0,37646.97,0,22,0
2018-12-10 22:00:00+00:00,60.0,63.62,62.1,24.36,26.02,37751.0,34076.08,0,23,0
2018-12-10 23:00:00+00:00,56.56,59.2,57.56,24.36,26.02,33802.0,30917.05,0,24,0
2018-12-11 00:00:00+00:00,56.05,58.96,55.8,24.63,25.54,29720.0,28129.25,1,1,0
2018-12-11 01:00:00+00:00,51.45,52.04,47.91,24.63,25.54,27801.0,26532.41,1,2,0
2018-12-11 02:00:00+00:00,48.06,49.1,45.18,24.63,25.54,26570.0,25780.78,1,3,0
2018-12-11 03:00:00+00:00,46.8,48.34,43.82,24.63,25.54,26168.0,25586.34,1,4,0
2018-12-11 04:00:00+00:00,44.43,48.72,43.31,24.63,25.54,26617.0,25685.88,1,5,0
2018-12-11 05:00:00+00:00,53.24,56.49,44.66,24.63,25.54,28574.0,27257.0,1,6,0
2018-12-11 06:00:00+00:00,62.89,65.0,56.24,24.63,25.54,34145.0,32230.88,1,7,0
2018-12-11 07:00:00+00:00,68.86,69.56,65.5,24.63,25.54,41746.0,38356.67,1,8,0
2018-12-11 08:00:00+00:00,71.51,71.51,69.14,24.63,25.54,46043.0,42577.77,1,9,0
2018-12-11 09:00:00+00:00,70.64,69.71,66.91,24.63,25.54,46982.0,43678.28,1,10,0
2018-12-11 10:00:00+00:00,67.59,68.7,66.01,24.63,25.54,47066.0,42927.88,1,11,0
2018-12-11 11:00:00+00:00,66.61,66.79,64.66,24.63,25.54,46428.0,42311.0,1,12,0
2018-12-11 12:00:00+00:00,64.09,65.15,63.54,24.63,25.54,44716.0,39888.2,1,13,0
2018-12-11 13:00:00+00:00,64.41,65.82,64.11,24.63,25.54,43915.0,39899.85,1,14,0
2018-12-11 14:00:00+00:00,65.91,68.62,64.53,24.63,25.54,45040.0,41277.0,1,15,0
2018-12-11 15:00:00+00:00,68.53,70.12,65.99,24.63,25.54,46466.0,42598.46,1,16,0
2018-12-11 16:00:00+00:00,73.72,74.97,67.02,24.63,25.54,47606.0,44231.38,1,17,0
2018-12-11 17:00:00+00:00,85.27,76.82,69.41,24.63,25.54,49868.0,46463.15,1,18,0
2018-12-11 18:00:00+00:00,80.33,75.0,72.02,24.63,25.54,49034.0,44921.86,1,19,0
2018-12-11 19:00:00+00:00,75.6,74.14,71.05,24.63,25.54,47635.0,43424.28,1,20,0
2018-12-11 20:00:00+00:00,73.25,71.2,67.8,24.63,25.54,45452.0,41185.07,1,21,0
2018-12-11 21:00:00+00:00,69.62,67.74,62.18,24.63,25.54,42421.0,38087.81,1,22,0
2018-12-11 22:00:00+00:00,68.18,64.16,60.38,24.63,25.54,38425.0,34901.21,1,23,0
2018-12-11 23:00:00+00:00,63.64,61.88,57.49,24.63,25.54,34397.0,31198.94,1,24,0
2018-12-12 00:00:00+00:00,64.73,73.96,55.29,26.3,25.1,30108.0,28659.94,2,1,0
2018-12-12 01:00:00+00:00,59.48,71.28,51.84,26.3,25.1,28017.0,27035.8,2,2,0
2018-12-12 02:00:00+00:00,58.54,67.71,45.9,26.3,25.1,26802.0,26051.51,2,3,0
2018-12-12 03:00:00+00:00,60.85,62.46,43.5,26.3,25.1,26550.0,25812.84,2,4,0
2018-12-12 04:00:00+00:00,60.88,62.46,45.3,26.3,25.1,26854.0,25899.4,2,5,0
2018-12-12 05:00:00+00:00,63.51,63.39,50.04,26.3,25.1,28225.0,27580.08,2,6,0
2018-12-12 06:00:00+00:00,72.72,71.41,63.74,26.3,25.1,33341.0,32787.58,2,7,0
2018-12-12 07:00:00+00:00,86.08,70.37,68.82,26.3,25.1,40800.0,38554.32,2,8,0
2018-12-12 08:00:00+00:00,90.71,75.57,69.0,26.3,25.1,45409.0,42664.76,2,9,0
2018-12-12 09:00:00+00:00,85.87,77.82,67.69,26.3,25.1,47862.0,42888.69,2,10,0
2018-12-12 10:00:00+00:00,82.96,73.34,64.88,26.3,25.1,48200.0,42314.11,2,11,0
2018-12-12 11:00:00+00:00,78.55,72.25,64.09,26.3,25.1,47522.0,41679.94,2,12,0
2018-12-12 12:00:00+00:00,74.37,66.89,62.56,26.3,25.1,45325.0,39372.56,2,13,0
2018-12-12 13:00:00+00:00,74.72,67.91,62.67,26.3,25.1,44539.0,39180.61,2,14,0
2018-12-12 14:00:00+00:00,77.94,77.24,65.37,26.3,25.1,45126.0,40717.13,2,15,0
2018-12-12 15:00:00+00:00,83.41,81.84,70.33,26.3,25.1,45798.0,41914.13,2,16,0
2018-12-12 16:00:00+00:00,85.86,82.57,71.69,26.3,25.1,46502.0,43970.15,2,17,0
2018-12-12 17:00:00+00:00,93.59,82.44,77.01,26.3,25.1,48152.0,46117.11,2,18,0
2018-12-12 18:00:00+00:00,87.36,76.84,78.41,26.3,25.1,47020.0,45071.52,2,19,0
2018-12-12 19:00:00+00:00,81.69,76.42,79.73,26.3,25.1,45866.0,43608.62,2,20,0
2018-12-12 20:00:00+00:00,75.06,71.37,72.88,26.3,25.1,43214.0,41258.81,2,21,0
2018-12-12 21:00:00+00:00,73.24,70.7,68.67,26.3,25.1,40281.0,37993.67,2,22,0
2018-12-12 22:00:00+00:00,68.89,70.22,64.85,26.3,25.1,36720.0,34390.98,2,23,0
2018-12-12 23:00:00+00:00,63.89,65.49,61.1,26.3,25.1,32674.0,30919.13,2,24,0
2018-12-13 00:00:00+00:00,68.73,68.17,64.85,26.83,24.25,29705.0,28452.77,3,1,0
2018-12-13 01:00:00+00:00,64.91,60.56,61.61,26.83,24.25,27809.0,27262.78,3,2,0
2018-12-13 02:00:00+00:00,63.51,60.06,60.93,26.83,24.25,26567.0,26416.56,3,3,0
2018-12-13 03:00:00+00:00,60.07,58.41,62.4,26.83,24.25,26210.0,26192.52,3,4,0
2018-12-13 04:00:00+00:00,60.04,58.41,61.88,26.83,24.25,26679.0,26437.39,3,5,0
2018-12-13 05:00:00+00:00,63.51,60.45,63.17,26.83,24.25,28556.0,27531.98,3,6,0
2018-12-13 06:00:00+00:00,70.48,68.26,69.02,26.83,24.25,33746.0,32789.24,3,7,0
2018-12-13 07:00:00+00:00,78.25,75.47,71.18,26.83,24.25,40759.0,38612.25,3,8,0
2018-12-13 08:00:00+00:00,81.79,78.86,75.91,26.83,24.25,45382.0,42714.72,3,9,0
2018-12-13 09:00:00+00:00,79.75,75.18,76.0,26.83,24.25,47301.0,43699.4,3,10,0
2018-12-13 10:00:00+00:00,75.95,72.0,75.14,26.83,24.25,47176.0,42906.98,3,11,0
2018-12-13 11:00:00+00:00,74.55,68.67,72.9,26.83,24.25,46713.0,42650.38,3,12,0
2018-12-13 12:00:00+00:00,72.61,65.8,67.2,26.83,24.25,44706.0,40418.54,3,13,0
2018-12-13 13:00:00+00:00,72.62,66.2,68.8,26.83,24.25,43631.0,40353.4,3,14,0
2018-12-13 14:00:00+00:00,74.48,73.78,74.14,26.83,24.25,44116.0,41589.74,3,15,0
2018-12-13 15:00:00+00:00,80.03,75.19,76.17,26.83,24.25,44937.0,42804.31,3,16,0
2018-12-13 16:00:00+00:00,87.09,80.28,84.54,26.83,24.25,45848.0,44612.04,3,17,0
2018-12-13 17:00:00+00:00,93.53,89.06,94.84,26.83,24.25,48234.0,46248.71,3,18,0
2018-12-13 18:00:00+00:00,92.29,76.9,78.06,26.83,24.25,47622.0,45090.67,3,19,0
2018-12-13 19:00:00+00:00,88.88,75.23,75.85,26.83,24.25,46565.0,43810.3,3,20,0
2018-12-13 20:00:00+00:00,78.5,69.27,72.0,26.83,24.25,43630.0,41479.13,3,21,0
2018-12-13 21:00:00+00:00,73.41,64.73,73.9,26.83,24.25,40306.0,38367.54,3,22,0
2018-12-13 22:00:00+00:00,69.33,62.21,67.92,26.83,24.25,36786.0,34808.85,3,23,0
2018-12-13 23:00:00+00:00,64.57,59.56,64.94,26.83,24.25,33066.0,31066.01,3,24,0
2018-12-14 00:00:00+00:00,64.65,60.19,73.9,27.68,23.85,28823.0,28315.07,4,1,0
2018-12-14 01:00:00+00:00,60.78,53.0,71.98,27.68,23.85,26638.0,26545.23,4,2,0
2018-12-14 02:00:00+00:00,58.74,49.87,66.88,27.68,23.85,25410.0,25863.03,4,3,0
2018-12-14 03:00:00+00:00,58.24,42.32,65.56,27.68,23.85,24874.0,25667.07,4,4,0
2018-12-14 04:00:00+00:00,59.36,39.54,64.85,27.68,23.85,24761.0,25901.9,4,5,0
2018-12-14 05:00:00+00:00,63.21,38.0,65.64,27.68,23.85,25382.0,27273.0,4,6,0
2018-12-14 06:00:00+00:00,70.87,43.0,66.52,27.68,23.85,27839.0,32224.22,4,7,0
2018-12-14 07:00:00+00:00,80.93,46.93,75.0,27.68,23.85,31521.0,38040.76,4,8,0
2018-12-14 08:00:00+00:00,89.83,50.0,76.06,27.68,23.85,34093.0,42218.63,4,9,0
2018-12-14 09:00:00+00:00,88.35,50.77,75.03,27.68,23.85,35939.0,43075.47,4,10,0
2018-12-14 10:00:00+00:00,80.62,48.8,69.54,27.68,23.85,36167.0,42460.97,4,11,0
2018-12-14 11:00:00+00:00,80.66,45.56,67.8,27.68,23.85,35114.0,41909.24,4,12,0
2018-12-14 12:00:00+00:00,79.82,41.87,66.24,27.68,23.85,33337.0,39920.15,4,13,0
2018-12-14 13:00:00+00:00,78.83,41.34,64.64,27.68,23.85,32077.0,39798.58,4,14,0
2018-12-14 14:00:00+00:00,80.16,44.22,64.8,27.68,23.85,31685.0,41104.86,4,15,0
2018-12-14 15:00:00+00:00,82.12,51.27,66.97,27.68,23.85,31999.0,41750.79,4,16,0
2018-12-14 16:00:00+00:00,85.15,58.4,69.81,27.68,23.85,33465.0,43393.3,4,17,0
2018-12-14 17:00:00+00:00,98.85,61.46,76.19,27.68,23.85,37363.0,45434.22,4,18,0
2018-12-14 18:00:00+00:00,93.17,61.56,76.11,27.68,23.85,38483.0,44092.74,4,19,0
2018-12-14 19:00:00+00:00,88.82,62.79,73.36,27.68,23.85,38192.0,42538.0,4,20,0
2018-12-14 20:00:00+00:00,79.41,62.17,70.99,27.68,23.85,36203.0,39977.05,4,21,0
2018-12-14 21:00:00+00:00,74.77,59.05,67.17,27.68,23.85,33976.0,36919.14,4,22,0
2018-12-14 22:00:00+00:00,70.48,55.83,65.27,27.68,23.85,31655.0,33501.04,4,23,0
2018-12-14 23:00:00+00:00,69.69,49.91,62.27,27.68,23.85,28801.0,30237.71,4,24,0
2018-12-15 00:00:00+00:00,70.52,59.14,72.06,26.06,23.39,26629.0,27313.71,5,1,0
2018-12-15 01:00:00+00:00,63.43,50.0,65.64,26.06,23.39,24621.0,25573.15,5,2,0
2018-12-15 02:00:00+00:00,59.24,45.0,64.71,26.06,23.39,22903.0,24520.18,5,3,0
2018-12-15 03:00:00+00:00,59.24,39.0,61.66,26.06,23.39,22210.0,24020.74,5,4,0
2018-12-15 04:00:00+00:00,59.24,33.35,60.87,26.06,23.39,22162.0,23647.34,5,5,0
2018-12-15 05:00:00+00:00,59.24,36.54,60.9,26.06,23.39,22532.0,23782.78,5,6,0
2018-12-15 06:00:00+00:00,63.1,54.15,62.31,26.06,23.39,23871.0,24685.06,5,7,0
2018-12-15 07:00:00+00:00,69.63,59.17,63.51,26.06,23.39,25812.0,25717.72,5,8,0
2018-12-15 08:00:00+00:00,72.83,59.54,66.44,26.06,23.39,27912.0,27328.24,5,9,0
2018-12-15 09:00:00+00:00,72.58,59.09,65.15,26.06,23.39,30001.0,28946.08,5,10,0
2018-12-15 10:00:00+00:00,70.86,54.15,65.02,26.06,23.39,30928.0,29538.76,5,11,0
2018-12-15 11:00:00+00:00,68.93,48.09,65.04,26.06,23.39,30712.0,29517.78,5,12,0
2018-12-15 12:00:00+00:00,67.58,47.01,67.0,26.06,23.39,30403.0,29064.32,5,13,0
2018-12-15 13:00:00+00:00,63.22,41.32,62.51,26.06,23.39,29552.0,27607.93,5,14,0
2018-12-15 14:00:00+00:00,61.96,47.1,63.97,26.06,23.39,28693.0,27160.55,5,15,0
2018-12-15 15:00:00+00:00,62.47,59.88,63.86,26.06,23.39,29294.0,27734.29,5,16,0
2018-12-15 16:00:00+00:00,67.46,63.54,69.49,26.06,23.39,30879.0,29317.36,5,17,0
2018-12-15 17:00:00+00:00,71.96,66.0,78.09,26.06,23.39,34493.0,32544.31,5,18,0
2018-12-15 18:00:00+00:00,71.98,65.18,76.25,26.06,23.39,35915.0,33185.66,5,19,0
2018-12-15 19:00:00+00:00,71.05,65.25,76.52,26.06,23.39,36343.0,33533.22,5,20,0
2018-12-15 20:00:00+00:00,67.62,65.18,76.59,26.06,23.39,34995.0,32561.32,5,21,0
2018-12-15 21:00:00+00:00,61.04,64.58,75.53,26.06,23.39,32982.0,30829.18,5,22,0
2018-12-15 22:00:00+00:00,60.48,61.75,67.51,26.06,23.39,30832.0,28881.67,5,23,0
2018-12-15 23:00:00+00:00,59.41,47.6,64.18,26.06,23.39,27558.0,26638.03,5,24,0
2018-12-16 00:00:00+00:00,55.19,51.81,59.15,26.1,24.36,25033.0,25344.34,6,1,1
2018-12-16 01:00:00+00:00,51.2,39.52,57.14,26.1,24.36,22924.0,23531.0,6,2,1
2018-12-16 02:00:00+00:00,49.58,35.06,53.75,26.1,24.36,21868.0,22648.33,6,3,1
2018-12-16 03:00:00+00:00,46.74,33.17,48.0,26.1,24.36,21280.0,22156.71,6,4,1
2018-12-16 04:00:00+00:00,46.0,36.04,49.8,26.1,24.36,21047.0,22123.57,6,5,1
2018-12-16 05:00:00+00:00,47.7,45.0,56.64,26.1,24.36,22116.0,22636.5,6,6,1
2018-12-16 06:00:00+00:00,55.25,62.16,65.29,26.1,24.36,24538.0,23859.93,6,7,1
2018-12-16 07:00:00+00:00,58.24,64.2,68.55,26.1,24.36,27746.0,25118.0,6,8,1
2018-12-16 08:00:00+00:00,58.81,66.24,74.06,26.1,24.36,29726.0,26629.18,6,9,1
2018-12-16 09:00:00+00:00,63.91,65.9,74.13,26.1,24.36,31851.0,28166.97,6,10,1
2018-12-16 10:00:00+00:00,65.68,64.12,71.69,26.1,24.36,31842.0,28823.63,6,11,1
2018-12-16 11:00:00+00:00,65.77,62.72,71.35,26.1,24.36,31042.0,28963.62,6,12,1
2018-12-16 12:00:00+00:00,67.23,60.44,67.64,26.1,24.36,30120.0,28877.18,6,13,1
2018-12-16 13:00:00+00:00,63.51,60.29,67.8,26.1,24.36,29345.0,27599.73,6,14,1
2018-12-16 14:00:00+00:00,64.11,61.67,72.81,26.1,24.36,29706.0,27405.86,6,15,1
2018-12-16 15:00:00+00:00,68.0,62.97,73.22,26.1,24.36,30059.0,27942.7,6,16,1
2018-12-16 16:00:00+00:00,72.29,70.02,74.32,26.1,24.36,31438.0,29897.32,6,17,1
2018-12-16 17:00:00+00:00,81.79,74.25,76.3,26.1,24.36,34824.0,33177.18,6,18,1
2018-12-16 18:00:00+00:00,81.28,72.74,74.98,26.1,24.36,35302.0,33903.4,6,19,1
2018-12-16 19:00:00+00:00,81.78,71.69,75.03,26.1,24.36,34534.0,34162.63,6,20,1
2018-12-16 20:00:00+00:00,78.13,67.37,72.21,26.1,24.36,31665.0,33146.02,6,21,1
2018-12-16 21:00:00+00:00,73.52,63.52,69.13,26.1,24.36,28832.0,31459.14,6,22,1
2018-12-16 22:00:00+00:00,69.17,60.0,68.98,26.1,24.36,26983.0,29182.19,6,23,1
2018-12-16 23:00:00+00:00,61.04,56.56,64.47,26.1,24.36,25305.0,26753.81,6,24,1
2018-12-17 00:00:00+00:00,55.5,56.05,58.94,26.85,24.63,22531.0,24395.24,0,1,0
2018-12-17 01:00:00+00:00,54.33,51.45,57.0,26.85,24.63,21136.0,23050.99,0,2,0
2018-12-17 02:00:00+00:00,54.23,48.06,54.6,26.85,24.63,19604.0,22449.43,0,3,0
2018-12-17 03:00:00+00:00,53.83,46.8,49.9,26.85,24.63,18553.0,22278.56,0,4,0
2018-12-17 04:00:00+00:00,54.25,44.43,53.0,26.85,24.63,18139.0,22791.7,0,5,0
2018-12-17 05:00:00+00:00,55.88,53.24,58.28,26.85,24.63,18455.0,24730.25,0,6,0
2018-12-17 06:00:00+00:00,65.03,62.89,69.42,26.85,24.63,19445.0,30482.19,0,7,0
2018-12-17 07:00:00+00:00,76.37,68.86,73.58,26.85,24.63,20590.0,36604.17,0,8,0
2018-12-17 08:00:00+00:00,81.27,71.51,75.44,26.85,24.63,21935.0,41153.34,0,9,0
2018-12-17 09:00:00+00:00,86.72,70.64,72.0,26.85,24.63,24318.0,42243.91,0,10,0
2018-12-17 10:00:00+00:00,86.65,67.59,68.41,26.85,24.63,25915.0,42075.19,0,11,0
2018-12-17 11:00:00+00:00,86.73,66.61,67.08,26.85,24.63,26346.0,41667.68,0,12,0
2018-12-17 12:00:00+00:00,76.6,64.09,65.68,26.85,24.63,25637.0,39518.08,0,13,0
2018-12-17 13:00:00+00:00,76.61,64.41,65.36,26.85,24.63,23330.0,39541.8,0,14,0
2018-12-17 14:00:00+00:00,76.95,65.91,66.68,26.85,24.63,21833.0,41079.75,0,15,0
2018-12-17 15:00:00+00:00,86.51,68.53,69.42,26.85,24.63,22179.0,42093.04,0,16,0
2018-12-17 16:00:00+00:00,90.83,73.72,73.5,26.85,24.63,23657.0,43431.66,0,17,0
2018-12-17 17:00:00+00:00,93.14,85.27,78.89,26.85,24.63,26369.0,45348.99,0,18,0
2018-12-17 18:00:00+00:00,87.36,80.33,75.17,26.85,24.63,27525.0,43951.08,0,19,0
2018-12-17 19:00:00+00:00,77.9,75.6,72.81,26.85,24.63,28212.0,42561.59,0,20,0
2018-12-17 20:00:00+00:00,74.43,73.25,69.78,26.85,24.63,28075.0,40490.84,0,21,0
2018-12-17 21:00:00+00:00,66.89,69.62,65.64,26.85,24.63,26955.0,37674.03,0,22,0
2018-12-17 22:00:00+00:00,63.57,68.18,63.62,26.85,24.63,25731.0,34085.88,0,23,0
2018-12-17 23:00:00+00:00,59.13,63.64,59.2,26.85,24.63,23652.0,30909.08,0,24,0
2018-12-18 00:00:00+00:00,51.5,64.73,58.96,27.69,26.3,20943.0,28576.13,1,1,0
2018-12-18 01:00:00+00:00,48.03,59.48,52.04,27.69,26.3,19342.0,26907.79,1,2,0
2018-12-18 02:00:00+00:00,45.62,58.54,49.1,27.69,26.3,18287.0,26092.2,1,3,0
2018-12-18 03:00:00+00:00,44.64,60.85,48.34,27.69,26.3,17796.0,25869.22,1,4,0
2018-12-18 04:00:00+00:00,45.73,60.88,48.72,27.69,26.3,17712.0,26166.08,1,5,0
2018-12-18 05:00:00+00:00,50.83,63.51,56.49,27.69,26.3,18232.0,27663.38,1,6,0
2018-12-18 06:00:00+00:00,61.65,72.72,65.0,27.69,26.3,19383.0,33018.57,1,7,0
2018-12-18 07:00:00+00:00,69.9,86.08,69.56,27.69,26.3,20375.0,39261.66,1,8,0
2018-12-18 08:00:00+00:00,72.87,90.71,71.51,27.69,26.3,21405.0,43023.66,1,9,0
2018-12-18 09:00:00+00:00,71.37,85.87,69.71,27.69,26.3,23557.0,43918.77,1,10,0
2018-12-18 10:00:00+00:00,68.04,82.96,68.7,27.69,26.3,25190.0,43431.08,1,11,0
2018-12-18 11:00:00+00:00,67.04,78.55,66.79,27.69,26.3,25663.0,42742.96,1,12,0
2018-12-18 12:00:00+00:00,65.4,74.37,65.15,27.69,26.3,25868.0,40612.36,1,13,0
2018-12-18 13:00:00+00:00,66.48,74.72,65.82,27.69,26.3,24646.0,40451.31,1,14,0
2018-12-18 14:00:00+00:00,68.08,77.94,68.62,27.69,26.3,23813.0,42105.75,1,15,0
2018-12-18 15:00:00+00:00,72.48,83.41,70.12,27.69,26.3,24022.0,43427.37,1,16,0
2018-12-18 16:00:00+00:00,89.13,85.86,74.97,27.69,26.3,25165.0,45319.55,1,17,0
2018-12-18 17:00:00+00:00,91.18,93.59,76.82,27.69,26.3,28130.0,47260.3,1,18,0
2018-12-18 18:00:00+00:00,83.89,87.36,75.0,27.69,26.3,29178.0,46158.75,1,19,0
2018-12-18 19:00:00+00:00,79.09,81.69,74.14,27.69,26.3,29622.0,44465.24,1,20,0
2018-12-18 20:00:00+00:00,74.44,75.06,71.2,27.69,26.3,29023.0,42233.09,1,21,0
2018-12-18 21:00:00+00:00,73.94,73.24,67.74,27.69,26.3,27658.0,38969.66,1,22,0
2018-12-18 22:00:00+00:00,73.69,68.89,64.16,27.69,26.3,26042.0,35243.13,1,23,0
2018-12-18 23:00:00+00:00,66.96,63.89,61.88,27.69,26.3,23870.0,31605.25,1,24,0
2018-12-19 00:00:00+00:00,64.57,68.73,73.96,27.04,26.83,21389.0,29115.04,2,1,0
2018-12-19 01:00:00+00:00,59.95,64.91,71.28,27.04,26.83,19835.0,27431.77,2,2,0
2018-12-19 02:00:00+00:00,59.69,63.51,67.71,27.04,26.83,18852.0,26654.59,2,3,0
2018-12-19 03:00:00+00:00,59.38,60.07,62.46,27.04,26.83,18500.0,26442.45,2,4,0
2018-12-19 04:00:00+00:00,59.72,60.04,62.46,27.04,26.83,18530.0,26728.93,2,5,0
2018-12-19 05:00:00+00:00,64.43,63.51,63.39,27.04,26.83,19764.0,28297.83,2,6,0
2018-12-19 06:00:00+00:00,72.77,70.48,71.41,27.04,26.83,22904.0,33586.59,2,7,0
2018-12-19 07:00:00+00:00,80.33,78.25,70.37,27.04,26.83,26459.0,39648.36,2,8,0
2018-12-19 08:00:00+00:00,89.71,81.79,75.57,27.04,26.83,30510.0,43803.64,2,9,0
2018-12-19 09:00:00+00:00,88.24,79.75,77.82,27.04,26.83,33073.0,44720.36,2,10,0
2018-12-19 10:00:00+00:00,87.13,75.95,73.34,27.04,26.83,32777.0,44005.73,2,11,0
2018-12-19 11:00:00+00:00,79.92,74.55,72.25,27.04,26.83,32770.0,43288.34,2,12,0
2018-12-19 12:00:00+00:00,74.28,72.61,66.89,27.04,26.83,32862.0,41161.39,2,13,0
2018-12-19 13:00:00+00:00,74.77,72.62,67.91,27.04,26.83,31542.0,41126.78,2,14,0
2018-12-19 14:00:00+00:00,80.68,74.48,77.24,27.04,26.83,31892.0,42514.45,2,15,0
2018-12-19 15:00:00+00:00,91.77,80.03,81.84,27.04,26.83,32643.0,43953.71,2,16,0
2018-12-19 16:00:00+00:00,95.48,87.09,82.57,27.04,26.83,34414.0,45932.07,2,17,0
2018-12-19 17:00:00+00:00,108.85,93.53,82.44,27.04,26.83,37756.0,47859.12,2,18,0
2018-12-19 18:00:00+00:00,86.38,92.29,76.84,27.04,26.83,37769.0,46721.31,2,19,0
2018-12-19 19:00:00+00:00,79.6,88.88,76.42,27.04,26.83,37275.0,45216.12,2,20,0
2018-12-19 20:00:00+00:00,77.05,78.5,71.37,27.04,26.83,35310.0,42418.18,2,21,0
2018-12-19 21:00:00+00:00,77.87,73.41,70.7,27.04,26.83,32786.0,39402.14,2,22,0
2018-12-19 22:00:00+00:00,75.22,69.33,70.22,27.04,26.83,29570.0,35702.06,2,23,0
2018-12-19 23:00:00+00:00,66.46,64.57,65.49,27.04,26.83,26242.0,31867.76,2,24,0
2018-12-20 00:00:00+00:00,62.59,64.65,68.17,26.26,27.68,22806.0,29353.6,3,1,0
2018-12-20 01:00:00+00:00,60.12,60.78,60.56,26.26,27.68,21101.0,27654.01,3,2,0
2018-12-20 02:00:00+00:00,58.0,58.74,60.06,26.26,27.68,20060.0,26615.88,3,3,0
2018-12-20 03:00:00+00:00,56.65,58.24,58.41,26.26,27.68,19595.0,26406.88,3,4,0
2018-12-20 04:00:00+00:00,58.0,59.36,58.41,26.26,27.68,19509.0,26799.34,3,5,0
2018-12-20 05:00:00+00:00,60.13,63.21,60.45,26.26,27.68,20691.0,28412.7,3,6,0
2018-12-20 06:00:00+00:00,68.03,70.87,68.26,26.26,27.68,23692.0,33490.49,3,7,0
2018-12-20 07:00:00+00:00,72.46,80.93,75.47,26.26,27.68,27207.0,39776.7,3,8,0
2018-12-20 08:00:00+00:00,76.35,89.83,78.86,26.26,27.68,30081.0,44173.35,3,9,0
2018-12-20 09:00:00+00:00,78.58,88.35,75.18,26.26,27.68,31864.0,45203.18,3,10,0
2018-12-20 10:00:00+00:00,73.76,80.62,72.0,26.26,27.68,31751.0,44887.06,3,11,0
2018-12-20 11:00:00+00:00,74.08,80.66,68.67,26.26,27.68,31663.0,44335.61,3,12,0
2018-12-20 12:00:00+00:00,69.56,79.82,65.8,26.26,27.68,31546.0,42287.05,3,13,0
2018-12-20 13:00:00+00:00,70.23,78.83,66.2,26.26,27.68,29850.0,42103.7,3,14,0
2018-12-20 14:00:00+00:00,71.96,80.16,73.78,26.26,27.68,29170.0,43631.44,3,15,0
2018-12-20 15:00:00+00:00,78.64,82.12,75.19,26.26,27.68,30015.0,44715.56,3,16,0
2018-12-20 16:00:00+00:00,91.6,85.15,80.28,26.26,27.68,31614.0,46285.92,3,17,0
2018-12-20 17:00:00+00:00,95.53,98.85,89.06,26.26,27.68,35721.0,48369.33,3,18,0
2018-12-20 18:00:00+00:00,85.19,93.17,76.9,26.26,27.68,36373.0,47115.86,3,19,0
2018-12-20 19:00:00+00:00,83.23,88.82,75.23,26.26,27.68,35960.0,45139.53,3,20,0
2018-12-20 20:00:00+00:00,75.88,79.41,69.27,26.26,27.68,33981.0,42502.55,3,21,0
2018-12-20 21:00:00+00:00,73.15,74.77,64.73,26.26,27.68,31554.0,39273.93,3,22,0
2018-12-20 22:00:00+00:00,71.61,70.48,62.21,26.26,27.68,28656.0,35597.69,3,23,0
2018-12-20 23:00:00+00:00,64.6,69.69,59.56,26.26,27.68,25425.0,32058.44,3,24,0
2018-12-21 00:00:00+00:00,66.14,70.52,60.19,25.64,26.06,23145.0,29236.43,4,1,0
2018-12-21 01:00:00+00:00,62.86,63.43,53.0,25.64,26.06,21339.0,27064.76,4,2,0
2018-12-21 02:00:00+00:00,59.95,59.24,49.87,25.64,26.06,20332.0,26199.56,4,3,0
2018-12-21 03:00:00+00:00,58.38,59.24,42.32,25.64,26.06,19689.0,25922.45,4,4,0
2018-12-21 04:00:00+00:00,59.0,59.24,39.54,25.64,26.06,19661.0,26312.97,4,5,0
2018-12-21 05:00:00+00:00,62.59,59.24,38.0,25.64,26.06,20595.0,28036.56,4,6,0
