Time_data,PUN,Italia_load,TOTAL-SOLAR,TOTAL-WIND,GAS,Ora,GiornoSettimana,PUN_d+1-7,holiday_d+1
2018-04-05 13:00:00+00:00,44.75,37836.93,4679.0,2948.0,21.06,15,3,48.61,0.0
2018-04-05 14:00:00+00:00,48.62,38029.87,4187.0,3212.0,21.06,16,3,50.19,0.0
2018-04-05 15:00:00+00:00,50.3,38054.02,3384.0,3203.0,21.06,17,3,50.77,0.0
2018-04-05 16:00:00+00:00,49.95,37742.29,2067.0,2916.0,21.06,18,3,51.95,0.0
2018-04-05 17:00:00+00:00,53.95,37873.72,816.0,2514.0,21.06,19,3,55.61,0.0
2018-04-05 18:00:00+00:00,63.99,38683.37,77.0,2194.0,21.06,20,3,75.53,0.0
2018-04-05 19:00:00+00:00,75.44,39664.11,0.0,1973.0,21.06,21,3,68.0,0.0
2018-04-05 20:00:00+00:00,58.37,37229.8,0.0,1794.0,21.06,22,3,54.76,0.0
2018-04-05 21:00:00+00:00,54.47,33614.32,0.0,1715.0,21.06,23,3,51.53,0.0
2018-04-05 22:00:00+00:00,49.5,30326.89,0.0,1697.0,21.06,24,3,48.01,0.0
2018-04-05 23:00:00+00:00,53.07,27949.7,0.0,1797.0,21.06,1,4,46.23,0.0
2018-04-06 00:00:00+00:00,49.95,26375.79,0.0,1864.0,20.68,2,4,35.95,0.0
2018-04-06 01:00:00+00:00,46.45,25603.98,0.0,1975.0,20.68,3,4,31.0,0.0
2018-04-06 02:00:00+00:00,45.93,25234.7,0.0,2123.0,20.68,4,4,29.04,0.0
2018-04-06 03:00:00+00:00,44.85,25472.47,0.0,2257.0,20.68,5,4,26.67,0.0
2018-04-06 04:00:00+00:00,48.48,26908.77,0.0,2398.0,20.68,6,4,28.18,0.0
2018-04-06 05:00:00+00:00,55.1,31028.44,13.0,2576.0,20.68,7,4,27.84,0.0
2018-04-06 06:00:00+00:00,62.29,35762.91,674.0,2808.0,20.68,8,4,44.13,0.0
2018-04-06 07:00:00+00:00,80.41,39913.77,2126.0,2943.0,20.68,9,4,46.21,0.0
2018-04-06 08:00:00+00:00,65.76,40500.77,3578.0,3408.0,20.68,10,4,47.3,0.0
2018-04-06 09:00:00+00:00,55.16,39533.88,4729.0,3786.0,20.68,11,4,48.81,0.0
2018-04-06 10:00:00+00:00,47.9,38892.7,5548.0,3954.0,20.68,12,4,44.63,0.0
2018-04-06 11:00:00+00:00,43.77,36720.09,5859.0,3920.0,20.68,13,4,39.51,0.0
2018-04-06 12:00:00+00:00,42.25,36233.43,5970.0,3859.0,20.68,14,4,32.23,0.0
2018-04-06 13:00:00+00:00,45.02,36877.72,5837.0,3793.0,20.68,15,4,30.42,0.0
2018-04-06 14:00:00+00:00,48.99,37028.43,5247.0,3730.0,20.68,16,4,31.3,0.0
2018-04-06 15:00:00+00:00,50.61,36996.51,4172.0,3644.0,20.68,17,4,34.87,0.0
2018-04-06 16:00:00+00:00,52.5,36945.96,2563.0,3457.0,20.68,18,4,45.3,0.0
2018-04-06 17:00:00+00:00,57.02,37069.82,954.0,3127.0,20.68,19,4,50.53,0.0
2018-04-06 18:00:00+00:00,70.14,37899.71,79.0,2837.0,20.68,20,4,53.84,0.0
2018-04-06 19:00:00+00:00,78.34,38988.66,0.0,2765.0,20.68,21,4,50.61,0.0
2018-04-06 20:00:00+00:00,61.14,36577.99,0.0,2818.0,20.68,22,4,47.79,0.0
2018-04-06 21:00:00+00:00,56.71,33293.98,0.0,2844.0,20.68,23,4,44.33,0.0
2018-04-06 22:00:00+00:00,50.77,29997.13,0.0,2813.0,20.68,24,4,40.04,0.0
2018-04-06 23:00:00+00:00,51.4,27626.27,0.0,2730.0,20.68,1,5,40.33,0.0
2018-04-07 00:00:00+00:00,46.5,25923.83,0.0,2630.0,21.17,2,5,33.08,0.0
2018-04-07 01:00:00+00:00,44.83,25024.96,0.0,2485.0,21.17,3,5,25.85,0.0
2018-04-07 02:00:00+00:00,44.98,24521.65,0.0,2276.0,21.17,4,5,19.19,0.0
2018-04-07 03:00:00+00:00,45.76,24486.65,0.0,2054.0,21.17,5,5,17.81,0.0
2018-04-07 04:00:00+00:00,48.19,24960.8,0.0,1861.0,21.17,6,5,27.2,0.0
2018-04-07 05:00:00+00:00,53.24,27006.53,3.0,1708.0,21.17,7,5,29.93,0.0
2018-04-07 06:00:00+00:00,58.59,29271.42,785.0,1561.0,21.17,8,5,25.79,0.0
2018-04-07 07:00:00+00:00,65.91,31785.3,2370.0,1322.0,21.17,9,5,26.32,0.0
2018-04-07 08:00:00+00:00,56.21,32517.96,3866.0,1192.0,21.17,10,5,25.7,0.0
2018-04-07 09:00:00+00:00,48.48,31682.75,5033.0,1090.0,21.17,11,5,16.97,0.0
2018-04-07 10:00:00+00:00,44.37,30624.88,5712.0,1042.0,21.17,12,5,16.57,0.0
2018-04-07 11:00:00+00:00,37.22,29094.57,6097.0,1067.0,21.17,13,5,11.31,0.0
2018-04-07 12:00:00+00:00,21.74,27813.06,6202.0,1110.0,21.17,14,5,9.87,0.0
2018-04-07 13:00:00+00:00,20.0,27193.47,5983.0,1160.0,21.17,15,5,9.29,0.0
2018-04-07 14:00:00+00:00,29.94,27287.71,5307.0,1210.0,21.17,16,5,6.97,0.0
2018-04-07 15:00:00+00:00,39.93,27627.59,4258.0,1241.0,21.17,17,5,9.71,0.0
2018-04-07 16:00:00+00:00,48.48,28894.78,2647.0,1248.0,21.17,18,5,35.56,0.0
2018-04-07 17:00:00+00:00,57.71,30441.52,996.0,1245.0,21.17,19,5,48.15,0.0
2018-04-07 18:00:00+00:00,70.43,32441.42,97.0,1246.0,21.17,20,5,56.63,0.0
2018-04-07 19:00:00+00:00,78.75,33753.5,0.0,1253.0,21.17,21,5,75.53,0.0
2018-04-07 20:00:00+00:00,72.63,31759.1,0.0,1272.0,21.17,22,5,74.39,0.0
2018-04-07 21:00:00+00:00,58.07,29354.51,0.0,1315.0,21.17,23,5,59.99,0.0
2018-04-07 22:00:00+00:00,51.4,26786.94,0.0,1378.0,21.17,24,5,54.59,0.0
2018-04-07 23:00:00+00:00,50.89,24755.65,0.0,1423.0,21.17,1,6,54.47,1.0
2018-04-08 00:00:00+00:00,47.19,23039.87,0.0,1459.0,21.57,2,6,49.95,1.0
2018-04-08 01:00:00+00:00,43.86,22035.84,0.0,1478.0,21.57,3,6,46.97,1.0
2018-04-08 02:00:00+00:00,43.01,21715.76,0.0,1491.0,21.57,4,6,46.01,1.0
2018-04-08 03:00:00+00:00,41.71,21537.7,0.0,1530.0,21.57,5,6,46.04,1.0
2018-04-08 04:00:00+00:00,45.7,21809.45,0.0,1597.0,21.57,6,6,49.95,1.0
2018-04-08 05:00:00+00:00,45.76,22445.13,4.0,1690.0,21.57,7,6,54.22,1.0
2018-04-08 06:00:00+00:00,45.85,22876.53,742.0,1787.0,21.57,8,6,54.47,1.0
2018-04-08 07:00:00+00:00,45.31,24756.74,2282.0,1882.0,21.57,9,6,54.47,1.0
2018-04-08 08:00:00+00:00,38.61,25782.96,3709.0,1935.0,21.57,10,6,50.76,1.0
2018-04-08 09:00:00+00:00,34.98,26032.97,4870.0,2029.0,21.57,11,6,49.6,1.0
2018-04-08 10:00:00+00:00,30.0,25933.26,5536.0,2159.0,21.57,12,6,46.29,1.0
2018-04-08 11:00:00+00:00,19.86,25755.84,5855.0,2272.0,21.57,13,6,40.0,1.0
2018-04-08 12:00:00+00:00,19.23,24349.44,5963.0,2380.0,21.57,14,6,24.93,1.0
2018-04-08 13:00:00+00:00,9.39,23714.42,5682.0,2499.0,21.57,15,6,21.75,1.0
2018-04-08 14:00:00+00:00,12.36,23703.48,4633.0,2606.0,21.57,16,6,29.92,1.0
2018-04-08 15:00:00+00:00,20.0,23832.62,3660.0,2664.0,21.57,17,6,44.36,1.0
2018-04-08 16:00:00+00:00,41.0,24878.98,2285.0,2612.0,21.57,18,6,50.0,1.0
2018-04-08 17:00:00+00:00,49.3,26451.52,839.0,2545.0,21.57,19,6,57.33,1.0
2018-04-08 18:00:00+00:00,58.51,28865.1,68.0,2604.0,21.57,20,6,78.36,1.0
2018-04-08 19:00:00+00:00,76.28,31177.07,0.0,2717.0,21.57,21,6,100.53,1.0
2018-04-08 20:00:00+00:00,60.4,29862.55,0.0,2820.0,21.57,22,6,89.3,1.0
2018-04-08 21:00:00+00:00,53.88,27917.22,0.0,2845.0,21.57,23,6,78.39,1.0
2018-04-08 22:00:00+00:00,48.95,25511.67,0.0,2796.0,21.57,24,6,62.25,1.0
2018-04-08 23:00:00+00:00,46.29,23644.48,0.0,2659.0,21.57,1,0,52.16,1.0
2018-04-09 00:00:00+00:00,35.0,22391.3,0.0,2675.0,22.08,2,0,47.75,1.0
2018-04-09 01:00:00+00:00,32.28,21880.65,0.0,2558.0,22.08,3,0,44.29,1.0
2018-04-09 02:00:00+00:00,33.68,21828.58,0.0,2356.0,22.08,4,0,43.93,1.0
2018-04-09 03:00:00+00:00,35.99,22171.89,0.0,2252.0,22.08,5,0,39.0,1.0
2018-04-09 04:00:00+00:00,40.0,23977.95,0.0,2189.0,22.08,6,0,40.49,1.0
2018-04-09 05:00:00+00:00,50.52,28794.83,5.0,2048.0,22.08,7,0,49.75,1.0
2018-04-09 06:00:00+00:00,61.9,33936.05,293.0,1860.0,22.08,8,0,52.71,1.0
2018-04-09 07:00:00+00:00,80.58,38852.16,873.0,1655.0,22.08,9,0,60.82,1.0
2018-04-09 08:00:00+00:00,77.42,39588.75,1430.0,1734.0,22.08,10,0,56.47,1.0
2018-04-09 09:00:00+00:00,70.57,39176.06,2135.0,2008.0,22.08,11,0,52.16,1.0
2018-04-09 10:00:00+00:00,60.0,38841.76,2730.0,2460.0,22.08,12,0,51.44,1.0
2018-04-09 11:00:00+00:00,56.22,37012.29,3105.0,2985.0,22.08,13,0,48.0,1.0
2018-04-09 12:00:00+00:00,52.74,36764.53,3364.0,3345.0,22.08,14,0,46.53,1.0
2018-04-09 13:00:00+00:00,55.33,37621.38,3204.0,3600.0,22.08,15,0,49.5,1.0
2018-04-09 14:00:00+00:00,57.94,38016.46,2910.0,3727.0,22.08,16,0,51.05,1.0
2018-04-09 15:00:00+00:00,59.15,38026.44,2417.0,3721.0,22.08,17,0,53.44,1.0
2018-04-09 16:00:00+00:00,57.47,37508.86,1575.0,3567.0,22.08,18,0,54.76,1.0
2018-04-09 17:00:00+00:00,58.8,37496.82,637.0,3321.0,22.08,19,0,59.87,1.0
2018-04-09 18:00:00+00:00,68.87,38080.83,59.0,3111.0,22.08,20,0,67.44,1.0
2018-04-09 19:00:00+00:00,76.97,39114.38,0.0,2984.0,22.08,21,0,77.49,1.0
2018-04-09 20:00:00+00:00,60.97,36631.75,0.0,2920.0,22.08,22,0,67.3,1.0
2018-04-09 21:00:00+00:00,56.78,33168.65,0.0,2895.0,22.08,23,0,57.21,1.0
2018-04-09 22:00:00+00:00,50.96,30004.13,0.0,2882.0,22.08,24,0,50.89,1.0
2018-04-09 23:00:00+00:00,45.76,26991.43,0.0,2769.0,22.08,1,1,48.51,0.0
2018-04-10 00:00:00+00:00,35.2,25584.08,0.0,2772.0,22.53,2,1,46.32,0.0
2018-04-10 01:00:00+00:00,35.0,24884.61,0.0,2752.0,22.53,3,1,46.46,0.0
2018-04-10 02:00:00+00:00,35.0,24646.81,0.0,2662.0,22.53,4,1,50.95,0.0
2018-04-10 03:00:00+00:00,35.35,24871.07,0.0,2429.0,22.53,5,1,50.95,0.0
2018-04-10 04:00:00+00:00,43.02,26128.45,0.0,2108.0,22.53,6,1,53.0,0.0
2018-04-10 05:00:00+00:00,51.48,30551.73,8.0,1809.0,22.53,7,1,58.85,0.0
2018-04-10 06:00:00+00:00,56.18,35779.07,682.0,1480.0,22.53,8,1,62.8,0.0
2018-04-10 07:00:00+00:00,67.9,40563.75,1991.0,1191.0,22.53,9,1,80.0,0.0
2018-04-10 08:00:00+00:00,58.46,41250.72,3208.0,1011.0,22.53,10,1,78.35,0.0
2018-04-10 09:00:00+00:00,54.17,40351.59,3945.0,885.0,22.53,11,1,68.79,0.0
2018-04-10 10:00:00+00:00,52.82,39643.26,4233.0,811.0,22.53,12,1,59.57,0.0
2018-04-10 11:00:00+00:00,50.22,37542.15,4382.0,803.0,22.53,13,1,56.18,0.0
2018-04-10 12:00:00+00:00,50.0,37369.74,4358.0,828.0,22.53,14,1,53.66,0.0
2018-04-10 13:00:00+00:00,51.21,38181.02,3999.0,871.0,22.53,15,1,59.08,0.0
2018-04-10 14:00:00+00:00,51.97,38563.86,3547.0,944.0,22.53,16,1,56.29,0.0
2018-04-10 15:00:00+00:00,54.13,38691.06,2743.0,1001.0,22.53,17,1,54.77,0.0
2018-04-10 16:00:00+00:00,55.72,38015.65,1727.0,976.0,22.53,18,1,55.22,0.0
2018-04-10 17:00:00+00:00,60.66,38131.28,687.0,892.0,22.53,19,1,57.75,0.0
2018-04-10 18:00:00+00:00,75.94,38828.23,79.0,861.0,22.53,20,1,67.62,0.0
2018-04-10 19:00:00+00:00,77.56,39833.48,0.0,897.0,22.53,21,1,77.02,0.0
2018-04-10 20:00:00+00:00,58.88,37145.2,0.0,966.0,22.53,22,1,62.66,0.0
2018-04-10 21:00:00+00:00,52.69,33409.21,0.0,1031.0,22.53,23,1,56.58,0.0
2018-04-10 22:00:00+00:00,49.52,29620.74,0.0,1058.0,22.53,24,1,50.7,0.0
2018-04-10 23:00:00+00:00,54.57,27442.49,0.0,1021.0,22.53,1,2,49.5,0.0
2018-04-11 00:00:00+00:00,50.52,25796.07,0.0,1020.0,22.27,2,2,45.93,0.0
2018-04-11 01:00:00+00:00,49.07,25109.54,0.0,999.0,22.27,3,2,43.09,0.0
2018-04-11 02:00:00+00:00,46.05,24805.55,0.0,979.0,22.27,4,2,42.56,0.0
2018-04-11 03:00:00+00:00,46.05,24862.18,0.0,1000.0,22.27,5,2,42.85,0.0
2018-04-11 04:00:00+00:00,49.07,26377.08,0.0,1032.0,22.27,6,2,45.57,0.0
2018-04-11 05:00:00+00:00,55.03,30183.9,8.0,1070.0,22.27,7,2,52.5,0.0
2018-04-11 06:00:00+00:00,75.53,35511.85,632.0,1084.0,22.27,8,2,57.28,0.0
2018-04-11 07:00:00+00:00,90.49,40177.94,1529.0,1244.0,22.27,9,2,64.57,0.0
2018-04-11 08:00:00+00:00,77.07,40926.68,2449.0,1257.0,22.27,10,2,56.13,0.0
2018-04-11 09:00:00+00:00,60.82,40264.47,3070.0,1299.0,22.27,11,2,52.41,0.0
2018-04-11 10:00:00+00:00,55.78,39702.02,3706.0,1367.0,22.27,12,2,50.64,0.0
2018-04-11 11:00:00+00:00,52.47,37680.61,4110.0,1535.0,22.27,13,2,46.42,0.0
2018-04-11 12:00:00+00:00,52.5,37221.78,4084.0,1572.0,22.27,14,2,44.54,0.0
2018-04-11 13:00:00+00:00,53.35,38034.44,3763.0,1614.0,22.27,15,2,44.75,0.0
2018-04-11 14:00:00+00:00,53.89,38264.12,3213.0,1654.0,22.27,16,2,48.62,0.0
2018-04-11 15:00:00+00:00,54.57,38277.58,2463.0,1686.0,22.27,17,2,50.3,0.0
2018-04-11 16:00:00+00:00,55.0,37547.37,1535.0,1657.0,22.27,18,2,49.95,0.0
2018-04-11 17:00:00+00:00,54.99,37643.73,575.0,1598.0,22.27,19,2,53.95,0.0
2018-04-11 18:00:00+00:00,61.5,38634.46,54.0,1581.0,22.27,20,2,63.99,0.0
2018-04-11 19:00:00+00:00,69.89,39530.11,0.0,1608.0,22.27,21,2,75.44,0.0
2018-04-11 20:00:00+00:00,62.18,36987.69,0.0,1658.0,22.27,22,2,58.37,0.0
2018-04-11 21:00:00+00:00,56.1,33314.16,0.0,1667.0,22.27,23,2,54.47,0.0
2018-04-11 22:00:00+00:00,51.63,29868.98,0.0,1613.0,22.27,24,2,49.5,0.0
2018-04-11 23:00:00+00:00,49.52,27621.54,0.0,1599.0,22.27,1,3,53.07,0.0
2018-04-12 00:00:00+00:00,47.93,25920.1,0.0,1475.0,22.28,2,3,49.95,0.0
2018-04-12 01:00:00+00:00,46.0,25043.44,0.0,1319.0,22.28,3,3,46.45,0.0
2018-04-12 02:00:00+00:00,45.0,24825.48,0.0,1157.0,22.28,4,3,45.93,0.0
2018-04-12 03:00:00+00:00,45.08,24990.78,0.0,1042.0,22.28,5,3,44.85,0.0
2018-04-12 04:00:00+00:00,48.19,26421.5,0.0,954.0,22.28,6,3,48.48,0.0
2018-04-12 05:00:00+00:00,52.76,30200.95,14.0,885.0,22.28,7,3,55.1,0.0
2018-04-12 06:00:00+00:00,64.63,35206.79,569.0,839.0,22.28,8,3,62.29,0.0
2018-04-12 07:00:00+00:00,80.94,39928.22,1513.0,867.0,22.28,9,3,80.41,0.0
2018-04-12 08:00:00+00:00,70.38,40434.34,2542.0,929.0,22.28,10,3,65.76,0.0
2018-04-12 09:00:00+00:00,58.8,39764.3,3200.0,1060.0,22.28,11,3,55.16,0.0
2018-04-12 10:00:00+00:00,54.96,39202.34,3725.0,1232.0,22.28,12,3,47.9,0.0
2018-04-12 11:00:00+00:00,52.61,37318.27,3994.0,1496.0,22.28,13,3,43.77,0.0
2018-04-12 12:00:00+00:00,52.34,36969.31,4017.0,1835.0,22.28,14,3,42.25,0.0
2018-04-12 13:00:00+00:00,50.86,37875.0,3731.0,2215.0,22.28,15,3,45.02,0.0
2018-04-12 14:00:00+00:00,52.0,38118.0,3148.0,2537.0,22.28,16,3,48.99,0.0
2018-04-12 15:00:00+00:00,51.99,38031.6,2485.0,2694.0,22.28,17,3,50.61,0.0
2018-04-12 16:00:00+00:00,52.12,37569.58,1507.0,2704.0,22.28,18,3,52.5,0.0
2018-04-12 17:00:00+00:00,54.01,37371.62,580.0,2514.0,22.28,19,3,57.02,0.0
2018-04-12 18:00:00+00:00,62.94,38045.32,64.0,2219.0,22.28,20,3,70.14,0.0
2018-04-12 19:00:00+00:00,67.8,38918.64,0.0,2019.0,22.28,21,3,78.34,0.0
2018-04-12 20:00:00+00:00,56.79,36704.17,0.0,1835.0,22.28,22,3,61.14,0.0
2018-04-12 21:00:00+00:00,54.04,33210.14,0.0,1626.0,22.28,23,3,56.71,0.0
2018-04-12 22:00:00+00:00,49.76,29692.03,0.0,1480.0,22.28,24,3,50.77,0.0
2018-04-12 23:00:00+00:00,51.04,27814.6,0.0,1479.0,22.28,1,4,51.4,0.0
2018-04-13 00:00:00+00:00,47.48,26038.63,0.0,1362.0,22.31,2,4,46.5,0.0
2018-04-13 01:00:00+00:00,44.83,25278.7,0.0,1280.0,22.31,3,4,44.83,0.0
2018-04-13 02:00:00+00:00,44.83,25002.06,0.0,1212.0,22.31,4,4,44.98,0.0
2018-04-13 03:00:00+00:00,44.86,25184.8,0.0,1148.0,22.31,5,4,45.76,0.0
2018-04-13 04:00:00+00:00,47.91,26608.76,0.0,1060.0,22.31,6,4,48.19,0.0
2018-04-13 05:00:00+00:00,55.38,30334.69,16.0,976.0,22.31,7,4,53.24,0.0
2018-04-13 06:00:00+00:00,62.29,35224.24,717.0,931.0,22.31,8,4,58.59,0.0
2018-04-13 07:00:00+00:00,77.49,39768.79,3077.0,1225.0,22.31,9,4,65.91,0.0
2018-04-13 08:00:00+00:00,65.41,40232.66,5431.0,1170.0,22.31,10,4,56.21,0.0
2018-04-13 09:00:00+00:00,58.74,39289.23,8071.0,1098.0,22.31,11,4,48.48,0.0
2018-04-13 10:00:00+00:00,55.21,38646.56,9628.0,987.0,22.31,12,4,44.37,0.0
2018-04-13 11:00:00+00:00,50.12,36568.12,10197.0,888.0,22.31,13,4,37.22,0.0
2018-04-13 12:00:00+00:00,49.55,36114.21,9840.0,836.0,22.31,14,4,21.74,0.0
2018-04-13 13:00:00+00:00,50.11,36805.05,9111.0,831.0,22.31,15,4,20.0,0.0
2018-04-13 14:00:00+00:00,51.3,36907.22,8014.0,818.0,22.31,16,4,29.94,0.0
2018-04-13 15:00:00+00:00,52.0,36722.74,5823.0,791.0,22.31,17,4,39.93,0.0
2018-04-13 16:00:00+00:00,55.21,36348.08,3776.0,789.0,22.31,18,4,48.48,0.0
2018-04-13 17:00:00+00:00,58.05,36610.46,1532.0,847.0,22.31,19,4,57.71,0.0
2018-04-13 18:00:00+00:00,63.17,37345.39,158.0,993.0,22.31,20,4,70.43,0.0
2018-04-13 19:00:00+00:00,69.07,38480.46,0.0,1161.0,22.31,21,4,78.75,0.0
2018-04-13 20:00:00+00:00,58.87,36101.07,0.0,1257.0,22.31,22,4,72.63,0.0
2018-04-13 21:00:00+00:00,54.98,32809.41,0.0,1323.0,22.31,23,4,58.07,0.0
2018-04-13 22:00:00+00:00,49.52,29497.86,0.0,1410.0,22.31,24,4,51.4,0.0
2018-04-13 23:00:00+00:00,58.81,27319.55,0.0,1443.0,22.31,1,5,50.89,0.0
2018-04-14 00:00:00+00:00,47.23,25355.62,0.0,1564.0,22.45,2,5,47.19,0.0
2018-04-14 01:00:00+00:00,44.99,24535.68,0.0,1709.0,22.45,3,5,43.86,0.0
2018-04-14 02:00:00+00:00,43.09,24100.45,0.0,1868.0,22.45,4,5,43.01,0.0
2018-04-14 03:00:00+00:00,41.78,23981.54,0.0,2033.0,22.45,5,5,41.71,0.0
2018-04-14 04:00:00+00:00,44.0,24455.22,0.0,2195.0,22.45,6,5,45.7,0.0
2018-04-14 05:00:00+00:00,45.61,26015.76,24.0,2345.0,22.45,7,5,45.76,0.0
2018-04-14 06:00:00+00:00,48.49,28456.32,973.0,2476.0,22.45,8,5,45.85,0.0
2018-04-14 07:00:00+00:00,51.0,31011.79,3031.0,2608.0,22.45,9,5,45.31,0.0
2018-04-14 08:00:00+00:00,51.35,31818.67,5103.0,2673.0,22.45,10,5,38.61,0.0
2018-04-14 09:00:00+00:00,49.52,31163.04,6826.0,2779.0,22.45,11,5,34.98,0.0
2018-04-14 10:00:00+00:00,47.1,30003.25,8004.0,2955.0,22.45,12,5,30.0,0.0
2018-04-14 11:00:00+00:00,40.52,28703.08,8649.0,3138.0,22.45,13,5,19.86,0.0
2018-04-14 12:00:00+00:00,30.82,27544.54,8705.0,3329.0,22.45,14,5,19.23,0.0
2018-04-14 13:00:00+00:00,28.61,26963.03,8343.0,3503.0,22.45,15,5,9.39,0.0
2018-04-14 14:00:00+00:00,33.0,27055.51,7226.0,3608.0,22.45,16,5,12.36,0.0
2018-04-14 15:00:00+00:00,42.69,27248.61,5510.0,3611.0,22.45,17,5,20.0,0.0
2018-04-14 16:00:00+00:00,44.0,28098.16,3425.0,3604.0,22.45,18,5,41.0,0.0
2018-04-14 17:00:00+00:00,47.71,29589.92,1540.0,3555.0,22.45,19,5,49.3,0.0
2018-04-14 18:00:00+00:00,50.71,31640.2,242.0,3433.0,22.45,20,5,58.51,0.0
2018-04-14 19:00:00+00:00,53.62,32998.92,0.0,3331.0,22.45,21,5,76.28,0.0
2018-04-14 20:00:00+00:00,48.95,31127.05,0.0,3268.0,22.45,22,5,60.4,0.0
2018-04-14 21:00:00+00:00,47.59,28744.99,0.0,3188.0,22.45,23,5,53.88,0.0
2018-04-14 22:00:00+00:00,42.7,26302.56,0.0,3077.0,22.45,24,5,48.95,0.0
2018-04-14 23:00:00+00:00,45.16,24585.86,0.0,3101.0,22.45,1,6,46.29,1.0
2018-04-15 00:00:00+00:00,31.59,22881.79,0.0,3049.0,22.85,2,6,35.0,1.0
2018-04-15 01:00:00+00:00,30.73,21977.35,0.0,3005.0,22.85,3,6,32.28,1.0
2018-04-15 02:00:00+00:00,29.16,21577.12,0.0,2890.0,22.85,4,6,33.68,1.0
2018-04-15 03:00:00+00:00,27.32,21363.14,0.0,2839.0,22.85,5,6,35.99,1.0
2018-04-15 04:00:00+00:00,39.3,21587.82,0.0,2830.0,22.85,6,6,40.0,1.0
2018-04-15 05:00:00+00:00,43.5,21832.63,21.0,2802.0,22.85,7,6,50.52,1.0
2018-04-15 06:00:00+00:00,41.99,22534.49,576.0,2748.0,22.85,8,6,61.9,1.0
2018-04-15 07:00:00+00:00,47.66,24233.7,1755.0,2215.0,22.85,9,6,80.58,1.0
2018-04-15 08:00:00+00:00,49.0,25482.22,2969.0,1993.0,22.85,10,6,77.42,1.0
2018-04-15 09:00:00+00:00,49.54,25783.48,4100.0,1745.0,22.85,11,6,70.57,1.0
2018-04-15 10:00:00+00:00,49.16,25801.72,4927.0,1570.0,22.85,12,6,60.0,1.0
2018-04-15 11:00:00+00:00,49.07,25538.55,5819.0,1508.0,22.85,13,6,56.22,1.0
2018-04-15 12:00:00+00:00,43.5,24110.65,6280.0,1558.0,22.85,14,6,52.74,1.0
2018-04-15 13:00:00+00:00,39.4,23408.68,6291.0,1684.0,22.85,15,6,55.33,1.0
2018-04-15 14:00:00+00:00,43.84,23330.14,5367.0,1777.0,22.85,16,6,57.94,1.0
2018-04-15 15:00:00+00:00,48.87,23534.58,3943.0,1775.0,22.85,17,6,59.15,1.0
2018-04-15 16:00:00+00:00,48.86,24361.04,2431.0,1694.0,22.85,18,6,57.47,1.0
2018-04-15 17:00:00+00:00,52.0,25937.86,998.0,1539.0,22.85,19,6,58.8,1.0
2018-04-15 18:00:00+00:00,59.52,28177.48,134.0,1407.0,22.85,20,6,68.87,1.0
2018-04-15 19:00:00+00:00,76.69,30472.97,0.0,1338.0,22.85,21,6,76.97,1.0
2018-04-15 20:00:00+00:00,76.68,29534.8,0.0,1282.0,22.85,22,6,60.97,1.0
2018-04-15 21:00:00+00:00,62.43,27582.87,0.0,1218.0,22.85,23,6,56.78,1.0
2018-04-15 22:00:00+00:00,56.38,25294.83,0.0,1141.0,22.85,24,6,50.96,1.0
2018-04-15 23:00:00+00:00,48.19,23566.33,0.0,979.0,22.85,1,0,45.76,1.0
2018-04-16 00:00:00+00:00,42.25,22189.49,0.0,970.0,21.72,2,0,35.2,1.0
2018-04-16 01:00:00+00:00,42.05,21694.69,0.0,964.0,21.72,3,0,35.0,1.0
2018-04-16 02:00:00+00:00,41.03,21652.39,0.0,951.0,21.72,4,0,35.0,1.0
2018-04-16 03:00:00+00:00,41.86,21970.4,0.0,919.0,21.72,5,0,35.35,1.0
2018-04-16 04:00:00+00:00,42.72,23799.23,0.0,847.0,21.72,6,0,43.02,1.0
2018-04-16 05:00:00+00:00,50.66,28362.76,27.0,781.0,21.72,7,0,51.48,1.0
2018-04-16 06:00:00+00:00,58.33,33575.47,698.0,757.0,21.72,8,0,56.18,1.0
2018-04-16 07:00:00+00:00,76.98,38410.21,2362.0,711.0,21.72,9,0,67.9,1.0
2018-04-16 08:00:00+00:00,75.0,39191.41,3759.0,757.0,21.72,10,0,58.46,1.0
2018-04-16 09:00:00+00:00,61.26,38862.8,5183.0,883.0,21.72,11,0,54.17,1.0
2018-04-16 10:00:00+00:00,59.99,38375.43,6584.0,1053.0,21.72,12,0,52.82,1.0
2018-04-16 11:00:00+00:00,52.99,36503.81,6979.0,1210.0,21.72,13,0,50.22,1.0
2018-04-16 12:00:00+00:00,52.02,36304.88,7141.0,1330.0,21.72,14,0,50.0,1.0
2018-04-16 13:00:00+00:00,54.7,37130.92,6707.0,1386.0,21.72,15,0,51.21,1.0
2018-04-16 14:00:00+00:00,52.99,37524.29,5738.0,1378.0,21.72,16,0,51.97,1.0
2018-04-16 15:00:00+00:00,54.44,37580.55,4568.0,1308.0,21.72,17,0,54.13,1.0
2018-04-16 16:00:00+00:00,56.71,37076.69,2827.0,1200.0,21.72,18,0,55.72,1.0
2018-04-16 17:00:00+00:00,57.94,36944.39,1247.0,1060.0,21.72,19,0,60.66,1.0
2018-04-16 18:00:00+00:00,64.67,37474.8,188.0,958.0,21.72,20,0,75.94,1.0
2018-04-16 19:00:00+00:00,74.21,38571.88,0.0,934.0,21.72,21,0,77.56,1.0
